,ID,Probability
383,384,0.5352545380592346
384,385,0.20666666328907013
385,386,0.5161755681037903
386,387,0.12506161630153656
387,388,0.5547288656234741
388,389,0.11567259579896927
389,390,0.12304165214300156
390,391,0.4982968270778656
391,392,0.34103310108184814
392,393,0.5271849632263184
393,394,0.1334635466337204
394,395,0.263222336769104
395,396,0.5527416467666626
396,397,0.5556187033653259
397,398,0.1603216826915741
398,399,0.11595690250396729
399,400,0.4323267936706543
400,401,0.5256685614585876
401,402,0.498799592256546
402,403,0.11595690250396729
403,404,0.11652403324842453
404,405,0.1332031488418579
405,406,0.13256557285785675
406,407,0.168145090341568
407,408,0.5547288656234741
408,409,0.41938015818595886
409,410,0.47537752985954285
410,411,0.11969766765832901
411,412,0.11567259579896927
412,413,0.5101065635681152
413,414,0.4120488464832306
414,415,0.11934056878089905
415,416,0.11703000962734222
416,417,0.5354763865470886
417,418,0.11567259579896927
418,419,0.4712165892124176
419,420,0.4817381799221039
420,421,0.43349939584732056
421,422,0.15808919072151184
422,423,0.11595690250396729
423,424,0.11595690250396729
424,425,0.48245570063591003
425,426,0.477547287940979
426,427,0.5482218861579895
427,428,0.5656073093414307
428,429,0.5646793246269226
429,430,0.1464470475912094
430,431,0.1394798755645752
431,432,0.39040759205818176
432,433,0.20995265245437622
433,434,0.5177092552185059
434,435,0.5656073093414307
435,436,0.36414429545402527
436,437,0.11567259579896927
437,438,0.11833342164754868
438,439,0.5398640036582947
439,440,0.5256685614585876
440,441,0.2894926965236664
441,442,0.13734020292758942
442,443,0.3289712369441986
443,444,0.2829650342464447
444,445,0.1828300654888153
445,446,0.2177974432706833
446,447,0.2864164412021637
447,448,0.13083156943321228
448,449,0.20094525814056396
449,450,0.4562516510486603
450,451,0.5248425006866455
451,452,0.48157528042793274
452,453,0.49787741899490356
453,454,0.11595690250396729
454,455,0.11567259579896927
455,456,0.12390431761741638
456,457,0.5240716934204102
457,458,0.18008756637573242
458,459,0.11595690250396729
459,460,0.2918015718460083
460,461,0.5395358204841614
461,462,0.22464723885059357
462,463,0.5485121607780457
463,464,0.11595690250396729
464,465,0.23193219304084778
465,466,0.44353052973747253
466,467,0.11865702271461487
467,468,0.11595690250396729
468,469,0.11567259579896927
469,470,0.23514679074287415
470,471,0.13009250164031982
471,472,0.3420008718967438
472,473,0.30816003680229187
473,474,0.11567259579896927
474,475,0.20451970398426056
475,476,0.529727041721344
476,477,0.5632328987121582
477,478,0.11567259579896927
478,479,0.5656073093414307
479,480,0.42170342803001404
480,481,0.3207285404205322
481,482,0.17229118943214417
482,483,0.5443947315216064
483,484,0.5049971342086792
484,485,0.1539842188358307
485,486,0.4920037090778351
486,487,0.5140206217765808
487,488,0.5447700023651123
488,489,0.5002512335777283
489,490,0.11567259579896927
490,491,0.535103976726532
491,492,0.4367445111274719
492,493,0.1233813613653183
493,494,0.14204943180084229
494,495,0.2813411355018616
495,496,0.5090708136558533
496,497,0.11595690250396729
497,498,0.5023483633995056
498,499,0.5646793246269226
499,500,0.3576606214046478
500,501,0.2992347776889801
501,502,0.39988481998443604
502,503,0.14078593254089355
503,504,0.5616284012794495
504,505,0.4954352080821991
505,506,0.5463656187057495
506,507,0.11567259579896927
507,508,0.536460816860199
508,509,0.355425626039505
509,510,0.24225610494613647
510,511,0.4260557293891907
511,512,0.24903102219104767
512,513,0.45129963755607605
513,514,0.12681284546852112
514,515,0.1171092838048935
515,516,0.13072599470615387
516,517,0.11595690250396729
517,518,0.33966749906539917
518,519,0.4223356544971466
519,520,0.5489979982376099
520,521,0.5656073093414307
521,522,0.11595690250396729
522,523,0.4357421398162842
523,524,0.1168433427810669
524,525,0.31317710876464844
525,526,0.11567259579896927
526,527,0.5656073093414307
527,528,0.11703000962734222
528,529,0.5656073093414307
529,530,0.11567259579896927
530,531,0.11598985642194748
531,532,0.11567259579896927
532,533,0.13144725561141968
533,534,0.5273489952087402
534,535,0.11595690250396729
535,536,0.11567259579896927
536,537,0.5252931714057922
537,538,0.5145885348320007
538,539,0.5057266354560852
539,540,0.11595690250396729
540,541,0.4315698444843292
541,542,0.4596002995967865
542,543,0.11865702271461487
543,544,0.11567259579896927
544,545,0.25749659538269043
545,546,0.5471818447113037
546,547,0.23771506547927856
547,548,0.24719534814357758
548,549,0.11675587296485901
549,550,0.12016589194536209
550,551,0.21864788234233856
551,552,0.53217613697052
552,553,0.12270774692296982
553,554,0.11567259579896927
554,555,0.5392112731933594
555,556,0.11595690250396729
556,557,0.4077377915382385
557,558,0.3627335727214813
558,559,0.43324512243270874
559,560,0.5085490942001343
560,561,0.5448217988014221
561,562,0.48390570282936096
562,563,0.13689090311527252
563,564,0.38795098662376404
564,565,0.11809799075126648
565,566,0.11567259579896927
566,567,0.11567259579896927
567,568,0.43437623977661133
568,569,0.561100423336029
569,570,0.11595690250396729
570,571,0.3201015889644623
571,572,0.5263147354125977
572,573,0.5404371619224548
573,574,0.4828512668609619
574,575,0.11567259579896927
575,576,0.29803940653800964
576,577,0.11595690250396729
577,578,0.52922523021698
578,579,0.1258811205625534
579,580,0.11567259579896927
580,581,0.42727527022361755
581,582,0.15061768889427185
582,583,0.31547650694847107
583,584,0.25371795892715454
584,585,0.40825578570365906
585,586,0.11595690250396729
586,587,0.48050278425216675
587,588,0.11567259579896927
588,589,0.11595690250396729
589,590,0.46451336145401
590,591,0.3924499452114105
591,592,0.2778331935405731
592,593,0.11595690250396729
593,594,0.3099958598613739
594,595,0.12170267105102539
595,596,0.12681284546852112
596,597,0.5230485796928406
597,598,0.5215033292770386
598,599,0.31883618235588074
599,600,0.5288020968437195
600,601,0.3520539104938507
601,602,0.13319554924964905
602,603,0.554652988910675
603,604,0.47165942192077637
604,605,0.3876877725124359
605,606,0.5646793246269226
606,607,0.11595690250396729
607,608,0.5403164625167847
608,609,0.40564629435539246
609,610,0.5336669683456421
610,611,0.17074322700500488
611,612,0.15861199796199799
612,613,0.12971578538417816
613,614,0.17462904751300812
614,615,0.37714824080467224
615,616,0.3690837323665619
616,617,0.14302779734134674
617,618,0.11595690250396729
618,619,0.5656073093414307
619,620,0.46498775482177734
620,621,0.11567259579896927
621,622,0.125936821103096
622,623,0.23140491545200348
623,624,0.43349939584732056
624,625,0.4492785930633545
625,626,0.11994706094264984
626,627,0.48710229992866516
627,628,0.3572481572628021
628,629,0.47831642627716064
629,630,0.38505682349205017
630,631,0.5656073093414307
631,632,0.11595690250396729
632,633,0.5424149632453918
633,634,0.11567259579896927
634,635,0.13757672905921936
635,636,0.1201569139957428
636,637,0.4860098659992218
637,638,0.11567259579896927
638,639,0.31399890780448914
639,640,0.11567259579896927
640,641,0.3762388527393341
641,642,0.5640047788619995
642,643,0.5312551259994507
643,644,0.11567259579896927
644,645,0.12837788462638855
645,646,0.5530419945716858
646,647,0.507987916469574
647,648,0.2526974380016327
648,649,0.11703000962734222
649,650,0.4858604967594147
650,651,0.4746742844581604
651,652,0.1636887639760971
652,653,0.41302990913391113
653,654,0.3917975425720215
654,655,0.11595690250396729
655,656,0.11567259579896927
656,657,0.11567259579896927
657,658,0.15860551595687866
658,659,0.11567259579896927
659,660,0.4934585690498352
660,661,0.5135238766670227
661,662,0.4105078876018524
662,663,0.12591911852359772
663,664,0.11685743182897568
664,665,0.3837103545665741
665,666,0.2384292334318161
666,667,0.11675587296485901
667,668,0.41612958908081055
668,669,0.48172527551651
669,670,0.41368794441223145
670,671,0.17556840181350708
671,672,0.4537172317504883
672,673,0.4551539421081543
673,674,0.12420158833265305
674,675,0.11595690250396729
675,676,0.561100423336029
676,677,0.11567259579896927
677,678,0.4817381799221039
678,679,0.11833342164754868
679,680,0.32994353771209717
680,681,0.18651176989078522
681,682,0.32557111978530884
682,683,0.2861882150173187
683,684,0.3052733838558197
684,685,0.1517007201910019
685,686,0.11567259579896927
686,687,0.20703406631946564
687,688,0.11567259579896927
688,689,0.1561061292886734
689,690,0.2069845348596573
690,691,0.23184409737586975
691,692,0.4565674066543579
692,693,0.1451416164636612
693,694,0.4817381799221039
694,695,0.5085490942001343
695,696,0.11595690250396729
696,697,0.1413624882698059
697,698,0.22476208209991455
698,699,0.5332916378974915
699,700,0.48569583892822266
700,701,0.4857074022293091
701,702,0.12356841564178467
702,703,0.15589788556098938
703,704,0.2950844466686249
704,705,0.12416986376047134
705,706,0.43976861238479614
706,707,0.4300389587879181
707,708,0.3875572383403778
708,709,0.2612219452857971
709,710,0.5023483633995056
710,711,0.11567259579896927
711,712,0.444362998008728
712,713,0.1184210330247879
713,714,0.34445321559906006
714,715,0.11657936125993729
715,716,0.11707574129104614
716,717,0.12182861566543579
717,718,0.11595690250396729
718,719,0.27711257338523865
719,720,0.12528079748153687
720,721,0.31392085552215576
721,722,0.11652403324842453
722,723,0.23447643220424652
723,724,0.3683873116970062
724,725,0.5211790204048157
725,726,0.503890335559845
726,727,0.1258811205625534
727,728,0.11567259579896927
728,729,0.11567259579896927
729,730,0.18909932672977448
730,731,0.11595690250396729
731,732,0.43106648325920105
732,733,0.16246692836284637
733,734,0.3475855886936188
734,735,0.1188298910856247
735,736,0.3005387783050537
736,737,0.29294857382774353
737,738,0.11567259579896927
738,739,0.11567259579896927
739,740,0.12393663078546524
740,741,0.11567259579896927
741,742,0.529727041721344
742,743,0.5380561947822571
743,744,0.1197243183851242
744,745,0.11567259579896927
745,746,0.17340855300426483
746,747,0.11567259579896927
747,748,0.1645168513059616
748,749,0.4862251281738281
749,750,0.37767380475997925
750,751,0.18046694993972778
751,752,0.23030243813991547
752,753,0.44593915343284607
753,754,0.5656073093414307
754,755,0.1491953730583191
755,756,0.41907066106796265
756,757,0.1168433427810669
757,758,0.2945789396762848
758,759,0.11567259579896927
759,760,0.15720057487487793
760,761,0.13435329496860504
761,762,0.49138540029525757
762,763,0.11595690250396729
763,764,0.11567259579896927
764,765,0.5393392443656921
765,766,0.1789642721414566
766,767,0.11567259579896927
767,768,0.11567259579896927
768,769,0.48456528782844543
769,770,0.11675587296485901
770,771,0.3165445029735565
771,772,0.522293210029602
772,773,0.44676390290260315
773,774,0.15634281933307648
774,775,0.5305982232093811
775,776,0.5151383280754089
776,777,0.1265431046485901
777,778,0.20515276491641998
778,779,0.13895165920257568
779,780,0.11675587296485901
780,781,0.23754607141017914
781,782,0.11567259579896927
782,783,0.12181763350963593
783,784,0.11567259579896927
784,785,0.49934718012809753
785,786,0.2633558511734009
786,787,0.12270774692296982
787,788,0.3499533236026764
788,789,0.534584105014801
789,790,0.5048216581344604
790,791,0.5131420493125916
791,792,0.12118347734212875
792,793,0.11595690250396729
793,794,0.21356326341629028
794,795,0.3047570586204529
795,796,0.5602464079856873
796,797,0.5380088090896606
797,798,0.29939427971839905
798,799,0.5656073093414307
799,800,0.11567259579896927
800,801,0.2323136031627655
801,802,0.11567259579896927
802,803,0.4250090718269348
803,804,0.17949938774108887
804,805,0.1205112636089325
805,806,0.2291877269744873
806,807,0.11675587296485901
807,808,0.4270974099636078
808,809,0.35741880536079407
809,810,0.5297555923461914
810,811,0.20147112011909485
811,812,0.40957111120224
812,813,0.11567259579896927
813,814,0.4628297686576843
814,815,0.12356841564178467
815,816,0.472089946269989
816,817,0.11567259579896927
817,818,0.11595690250396729
818,819,0.12304165214300156
819,820,0.11626067757606506
820,821,0.11675587296485901
821,822,0.42211005091667175
822,823,0.1275516003370285
823,824,0.11567259579896927
824,825,0.11567259579896927
825,826,0.4958188235759735
826,827,0.11703000962734222
827,828,0.3535553812980652
828,829,0.30203956365585327
829,830,0.14861492812633514
830,831,0.5354418754577637
831,832,0.48172527551651
832,833,0.49190157651901245
833,834,0.33285439014434814
834,835,0.11567259579896927
835,836,0.11909432709217072
836,837,0.19830384850502014
837,838,0.11567259579896927
838,839,0.12304165214300156
839,840,0.5412890911102295
840,841,0.11567259579896927
841,842,0.5403164625167847
842,843,0.19958588480949402
843,844,0.5646793246269226
844,845,0.37805861234664917
845,846,0.20917724072933197
846,847,0.3649139404296875
847,848,0.11567259579896927
848,849,0.4090305268764496
849,850,0.11817782372236252
850,851,0.11567259579896927
851,852,0.5184571146965027
852,853,0.13179735839366913
853,854,0.5656073093414307
854,855,0.5012980699539185
855,856,0.5510091185569763
856,857,0.36867764592170715
857,858,0.48569583892822266
858,859,0.3845917582511902
859,860,0.4708860516548157
860,861,0.11595690250396729
861,862,0.3593977391719818
862,863,0.30957406759262085
863,864,0.1205112636089325
864,865,0.5272688865661621
865,866,0.47802823781967163
866,867,0.5474534630775452
867,868,0.40574154257774353
868,869,0.4345218241214752
869,870,0.11595690250396729
870,871,0.4834500253200531
871,872,0.11809799075126648
872,873,0.2246852070093155
873,874,0.1663929522037506
874,875,0.11567259579896927
875,876,0.12270774692296982
876,877,0.34628668427467346
877,878,0.45151466131210327
878,879,0.11567259579896927
879,880,0.5526109933853149
880,881,0.5398792624473572
881,882,0.35956496000289917
882,883,0.11567259579896927
883,884,0.5111077427864075
884,885,0.288217157125473
885,886,0.11567259579896927
886,887,0.42194706201553345
887,888,0.11567259579896927
888,889,0.4885328412055969
889,890,0.4670746326446533
890,891,0.4730016589164734
891,892,0.5656073093414307
892,893,0.5463656187057495
893,894,0.11766057461500168
894,895,0.35847020149230957
895,896,0.3095376491546631
896,897,0.4926082491874695
897,898,0.11675587296485901
898,899,0.11675587296485901
899,900,0.4612831771373749
900,901,0.36591872572898865
901,902,0.5458270907402039
902,903,0.5556613802909851
903,904,0.25756141543388367
904,905,0.5082501769065857
905,906,0.11567259579896927
906,907,0.5253890752792358
907,908,0.2612219452857971
908,909,0.21515385806560516
909,910,0.3449621796607971
910,911,0.195802241563797
911,912,0.41344934701919556
912,913,0.11567259579896927
913,914,0.11595690250396729
914,915,0.463174045085907
915,916,0.18165048956871033
916,917,0.5584421157836914
917,918,0.3991222679615021
918,919,0.11567259579896927
919,920,0.5271849632263184
920,921,0.5245764851570129
921,922,0.547028660774231
922,923,0.44107353687286377
923,924,0.524202823638916
924,925,0.5363861322402954
925,926,0.5048216581344604
926,927,0.11994706094264984
927,928,0.41863545775413513
928,929,0.11901289969682693
929,930,0.1904899626970291
930,931,0.5388494729995728
931,932,0.11994706094264984
932,933,0.20630913972854614
933,934,0.5656073093414307
934,935,0.11595690250396729
935,936,0.24903102219104767
936,937,0.17292724549770355
937,938,0.2210589498281479
938,939,0.5634785294532776
939,940,0.25643110275268555
940,941,0.13078749179840088
941,942,0.533384382724762
942,943,0.11703000962734222
943,944,0.2640679180622101
944,945,0.18571463227272034
945,946,0.5325878858566284
946,947,0.11567259579896927
947,948,0.4310992658138275
948,949,0.17321233451366425
949,950,0.11567259579896927
950,951,0.4580523669719696
951,952,0.17305529117584229
952,953,0.2952007055282593
953,954,0.12440551072359085
954,955,0.16246692836284637
955,956,0.11595690250396729
956,957,0.5338683724403381
957,958,0.1205112636089325
958,959,0.5640047788619995
959,960,0.15589788556098938
960,961,0.32555505633354187
961,962,0.5313372611999512
962,963,0.14385351538658142
963,964,0.292169988155365
964,965,0.49208399653434753
965,966,0.11595690250396729
966,967,0.13001960515975952
967,968,0.1337810605764389
968,969,0.11567259579896927
969,970,0.5125633478164673
970,971,0.11675587296485901
971,972,0.31547656655311584
972,973,0.5018863677978516
973,974,0.11595690250396729
974,975,0.23113515973091125
975,976,0.5347140431404114
976,977,0.21477609872817993
977,978,0.35049211978912354
978,979,0.21728409826755524
979,980,0.11595690250396729
980,981,0.1653423011302948
981,982,0.4328656494617462
982,983,0.11567259579896927
983,984,0.11567259579896927
984,985,0.48137983679771423
985,986,0.12824088335037231
986,987,0.11567259579896927
987,988,0.11790650337934494
988,989,0.11567259579896927
989,990,0.40754958987236023
990,991,0.4331323802471161
991,992,0.11567259579896927
992,993,0.11626067757606506
993,994,0.11567259579896927
994,995,0.5184571146965027
995,996,0.5269723534584045
996,997,0.2523079216480255
997,998,0.5656073093414307
998,999,0.1168433427810669
999,1000,0.31317710876464844
1000,1001,0.2778331935405731
1001,1002,0.22436216473579407
1002,1003,0.11595690250396729
1003,1004,0.5398792624473572
1004,1005,0.543325662612915
1005,1006,0.1343616396188736
1006,1007,0.4486621618270874
1007,1008,0.29216086864471436
1008,1009,0.15827162563800812
1009,1010,0.15125520527362823
1010,1011,0.11567259579896927
1011,1012,0.11567259579896927
1012,1013,0.5530419945716858
1013,1014,0.11567259579896927
1014,1015,0.2865462303161621
1015,1016,0.24518710374832153
1016,1017,0.42988070845603943
1017,1018,0.5415175557136536
1018,1019,0.4845753610134125
1019,1020,0.42976292967796326
1020,1021,0.18660123646259308
1021,1022,0.3902423679828644
1022,1023,0.4065389931201935
1023,1024,0.49775174260139465
1024,1025,0.11567259579896927
1025,1026,0.5220375061035156
1026,1027,0.4203356206417084
1027,1028,0.26091063022613525
1028,1029,0.17187955975532532
1029,1030,0.11819163709878922
1030,1031,0.13176782429218292
1031,1032,0.3119308054447174
1032,1033,0.47472381591796875
1033,1034,0.11567259579896927
1034,1035,0.13506624102592468
1035,1036,0.4040105938911438
1036,1037,0.11595690250396729
1037,1038,0.3902680575847626
1038,1039,0.11567259579896927
1039,1040,0.4730774760246277
1040,1041,0.5247063040733337
1041,1042,0.11652403324842453
1042,1043,0.47749513387680054
1043,1044,0.11595690250396729
1044,1045,0.5656073093414307
1045,1046,0.11567259579896927
1046,1047,0.14696547389030457
1047,1048,0.11937161535024643
1048,1049,0.4375849664211273
1049,1050,0.11652403324842453
1050,1051,0.2829836905002594
1051,1052,0.5071514844894409
1052,1053,0.11567259579896927
1053,1054,0.4247974753379822
1054,1055,0.4391917884349823
1055,1056,0.16096436977386475
1056,1057,0.1674470156431198
1057,1058,0.11567259579896927
1058,1059,0.11595690250396729
1059,1060,0.11567259579896927
1060,1061,0.11567259579896927
1061,1062,0.503890335559845
1062,1063,0.2352169007062912
1063,1064,0.28970250487327576
1064,1065,0.11567259579896927
1065,1066,0.5522781610488892
1066,1067,0.4805664122104645
1067,1068,0.12139727175235748
1068,1069,0.5119592547416687
